"MatchId";"Opponent";"Team";"Min.x";"Pts";"O";"D";"T";"As";"St";"To";"Fv";"Ag";"Cm";"Rv";"PIR";"x2M";"x2A";"x3M";"x3A";"FTM";"FTA";"Local";"Min.y";"Pts_Opp";"O_Opp";"D_Opp";"T_Opp";"As_Opp";"St_Opp";"To_Opp";"Fv_Opp";"Ag_Opp";"Cm_Opp";"Rv_Opp";"PIR_Opp";"x2M_Opp";"x2A_Opp";"x3M_Opp";"x3A_Opp";"FTM_Opp";"FTA_Opp";"Poss";"Off_Rat";"Def_Rat";"eFG";"eFG_Opp";"TS";"TS_Opp";"Off_Reb";"Def_Reb";"Pct_ass";"Pct_ass_opp";"Pct_To";"Pct_To_opp";"FTR";"FTR_opp";"Win";"Expected_Wins";"Off_Reb_Opp"
241;"FC Barcelona";"ALBA Berlin";200;80;15;23;38;15;1;14;2;2;23;19;73;20;42;9;26;13;17;1;200;84;10;25;35;22;8;14;2;2;19;23;102;19;34;9;26;19;24;73,8;1,0840108401084;1,13821138211382;0,492647058823529;0,541666666666667;1,05988341282459;1,19047619047619;0,375;0,696969696969697;0,203252032520325;0,29810298102981;0,18970189701897;0,18970189701897;0,191176470588235;0,316666666666667;0;0,335578172394335;0,303030303030303
242;"Anadolu Efes Istanbul";"Maccabi FOX Tel Aviv";200;77;15;27;42;13;3;9;1;3;19;13;75;22;40;8;29;9;13;1;200;75;6;23;29;9;6;9;3;1;12;18;82;20;38;8;26;11;11;68,2;1,12903225806452;1,09970674486804;0,492753623188406;0,5;1,03051391862955;1,08948285880302;0,394736842105263;0,818181818181818;0,190615835777126;0,131964809384164;0,131964809384164;0,131964809384164;0,130434782608696;0,171875;1;0,591082533615145;0,181818181818182
242;"Maccabi FOX Tel Aviv";"Anadolu Efes Istanbul";200;75;6;23;29;9;6;9;3;1;12;18;82;20;38;8;26;11;11;0;200;77;15;27;42;13;3;9;1;3;19;13;75;22;40;8;29;9;13;71,4;1,05042016806723;1,07843137254902;0,5;0,492753623188406;1,08948285880302;1,03051391862955;0,181818181818182;0,605263157894737;0,126050420168067;0,182072829131653;0,126050420168067;0,126050420168067;0,171875;0,130434782608696;0;0,408917466384854;0,394736842105263
243;"FC Bayern Munich";"KIROLBET Baskonia Vitoria-Gasteiz";200;80;8;21;29;16;10;18;1;0;20;21;94;25;41;5;13;15;16;0;200;71;7;14;21;17;11;19;0;1;22;20;67;18;31;9;24;8;11;70,4;1,13636363636364;1,00852272727273;0,601851851851852;0,572727272727273;1,31061598951507;1,18649732620321;0,363636363636364;0,75;0,227272727272727;0,241477272727273;0,255681818181818;0,269886363636364;0,277777777777778;0,145454545454545;1;0,841689729174999;0,25
243;"KIROLBET Baskonia Vitoria-Gasteiz";"FC Bayern Munich";200;71;7;14;21;17;11;19;0;1;22;20;67;18;31;9;24;8;11;1;200;80;8;21;29;16;10;18;1;0;20;21;94;25;41;5;13;15;16;71,4;0,994397759103641;1,12044817927171;0,572727272727273;0,601851851851852;1,18649732620321;1,31061598951507;0,25;0,636363636363636;0,238095238095238;0,224089635854342;0,266106442577031;0,252100840336134;0,145454545454545;0,277777777777778;0;0,158310270825001;0,363636363636364
244;"Zalgiris Kaunas";"Zenit St Petersburg";225;76;13;22;35;15;6;11;2;3;20;25;83;21;43;7;19;13;21;1;225;75;10;25;35;21;4;14;3;2;25;20;84;19;36;8;23;13;14;68,4;1,11111111111111;1,09649122807018;0,508064516129032;0,525423728813559;1,06681639528355;1,15101289134438;0,342105263157895;0,6875;0,219298245614035;0,307017543859649;0,160818713450292;0,204678362573099;0,209677419354839;0,220338983050847;1;0,546225911196765;0,3125
244;"Zenit St Petersburg";"Zalgiris Kaunas";225;75;10;25;35;21;4;14;3;2;25;20;84;19;36;8;23;13;14;0;225;76;13;22;35;15;6;11;2;3;20;25;83;21;43;7;19;13;21;68,6;1,0932944606414;1,10787172011662;0,525423728813559;0,508064516129032;1,15101289134438;1,06681639528355;0,3125;0,657894736842105;0,306122448979592;0,21865889212828;0,204081632653061;0,160349854227405;0,220338983050847;0,209677419354839;0;0,453774088803235;0,342105263157895
245;"CSKA Moscow";"Panathinaikos OPAP Athens";200;66;16;23;39;14;6;9;2;4;21;25;65;13;37;7;30;19;25;1;200;97;13;35;48;19;2;7;4;2;26;20;116;21;41;12;30;19;20;70;0,942857142857143;1,38571428571429;0,350746268656716;0,549295774647887;0,846153846153846;1,21553884711779;0,313725490196078;0,638888888888889;0,2;0,271428571428571;0,128571428571429;0,1;0,283582089552239;0,267605633802817;0;0,00453769849100697;0,361111111111111
245;"Panathinaikos OPAP Athens";"CSKA Moscow";200;97;13;35;48;19;2;7;4;2;26;20;116;21;41;12;30;19;20;0;200;66;16;23;39;14;6;9;2;4;21;25;65;13;37;7;30;19;25;73;1,32876712328767;0,904109589041096;0,549295774647887;0,350746268656716;1,21553884711779;0,846153846153846;0,361111111111111;0,686274509803922;0,26027397260274;0,191780821917808;0,0958904109589041;0,123287671232877;0,267605633802817;0,283582089552239;1;0,995462301508993;0,313725490196078
246;"LDLC ASVEL Villeurbanne";"Real Madrid";200;87;7;30;37;20;5;17;4;3;21;28;107;18;28;10;23;21;31;1;200;78;7;20;27;14;7;11;3;4;28;20;67;24;42;6;24;12;15;73,4;1,18528610354223;1,06267029972752;0,647058823529412;0,5;1,34591584158416;1,07438016528926;0,259259259259259;0,810810810810811;0,272479564032698;0,190735694822888;0,231607629427793;0,149863760217984;0,411764705882353;0,181818181818182;1;0,821829220603859;0,189189189189189
246;"Real Madrid";"LDLC ASVEL Villeurbanne";200;78;7;20;27;14;7;11;3;4;28;20;67;24;42;6;24;12;15;0;200;87;7;30;37;20;5;17;4;3;21;28;107;18;28;10;23;21;31;76;1,02631578947368;1,14473684210526;0,5;0,647058823529412;1,07438016528926;1,34591584158416;0,189189189189189;0,740740740740741;0,184210526315789;0,263157894736842;0,144736842105263;0,223684210526316;0,181818181818182;0,411764705882353;0;0,178170779396141;0,259259259259259
247;"AX Armani Exchange Milan";"Valencia Basket";225;81;12;30;42;15;6;13;1;3;20;24;89;19;43;9;26;16;19;1;225;83;8;30;38;14;7;10;3;1;24;20;86;23;40;9;28;10;18;77,6;1,04381443298969;1,06958762886598;0,471014492753623;0,536764705882353;1,04705274043433;1,09325605900948;0,285714285714286;0,789473684210526;0,193298969072165;0,180412371134021;0,167525773195876;0,128865979381443;0,231884057971014;0,147058823529412;0;0,415449928748308;0,210526315789474
247;"Valencia Basket";"AX Armani Exchange Milan";225;83;8;30;38;14;7;10;3;1;24;20;86;23;40;9;28;10;18;0;225;81;12;30;42;15;6;13;1;3;20;24;89;19;43;9;26;16;19;77,2;1,07512953367876;1,04922279792746;0,536764705882353;0,471014492753623;1,09325605900948;1,04705274043433;0,210526315789474;0,714285714285714;0,181347150259067;0,194300518134715;0,129533678756477;0,16839378238342;0,147058823529412;0,231884057971014;1;0,584550071251693;0,285714285714286
248;"Fenerbahce Beko Istanbul";"Khimki Moscow Region";200;82;9;25;34;22;4;11;2;3;16;18;101;20;34;11;28;9;9;1;200;68;5;21;26;15;9;13;3;2;18;16;72;18;36;8;21;8;9;67,6;1,21301775147929;1,00591715976331;0,588709677419355;0,526315789473684;1,24317768344451;1,11548556430446;0,3;0,833333333333333;0,325443786982249;0,22189349112426;0,162721893491124;0,192307692307692;0,145161290322581;0,140350877192982;1;0,93219850840549;0,166666666666667
248;"Khimki Moscow Region";"Fenerbahce Beko Istanbul";200;68;5;21;26;15;9;13;3;2;18;16;72;18;36;8;21;8;9;0;200;82;9;25;34;22;4;11;2;3;16;18;101;20;34;11;28;9;9;68,6;0,991253644314869;1,19533527696793;0,526315789473684;0,588709677419355;1,11548556430446;1,24317768344451;0,166666666666667;0,7;0,21865889212828;0,32069970845481;0,189504373177843;0,160349854227405;0,140350877192982;0,145161290322581;0;0,0678014915945099;0,3
249;"Anadolu Efes Istanbul";"Olympiacos Piraeus";200;79;6;25;31;21;6;19;0;1;21;18;85;21;34;9;18;10;17;0;200;91;5;20;25;20;11;8;1;0;18;21;109;17;31;14;31;15;18;71,8;1,10027855153203;1,26740947075209;0,663461538461538;0,612903225806452;1,32817753866846;1,30148741418764;0,230769230769231;0,833333333333333;0,292479108635098;0,278551532033426;0,264623955431755;0,11142061281337;0,192307692307692;0,241935483870968;0;0,121344087789039;0,166666666666667
249;"Olympiacos Piraeus";"Anadolu Efes Istanbul";200;91;5;20;25;20;11;8;1;0;18;21;109;17;31;14;31;15;18;1;200;79;6;25;31;21;6;19;0;1;21;18;85;21;34;9;18;10;17;72,2;1,26038781163435;1,09418282548476;0,612903225806452;0,663461538461538;1,30148741418764;1,32817753866846;0,166666666666667;0,769230769230769;0,277008310249307;0,290858725761773;0,110803324099723;0,263157894736842;0,241935483870968;0,192307692307692;1;0,878655912210962;0,230769230769231
25;"Olympiacos Piraeus";"Zenit St Petersburg";225;77;12;29;41;14;10;14;2;2;22;23;86;22;51;7;18;12;15;0;225;68;16;28;44;13;6;16;2;2;23;22;65;18;37;6;30;14;20;77;1;0,883116883116883;0,471014492753623;0,402985074626866;1,01851851851852;0,897097625329815;0,3;0,644444444444444;0,181818181818182;0,168831168831169;0,181818181818182;0,207792207792208;0,173913043478261;0,208955223880597;1;0,850708407586625;0,355555555555556
25;"Zenit St Petersburg";"Olympiacos Piraeus";225;68;16;28;44;13;6;16;2;2;23;22;65;18;37;6;30;14;20;1;225;77;12;29;41;14;10;14;2;2;22;23;86;22;51;7;18;12;15;75;0,906666666666667;1,02666666666667;0,402985074626866;0,471014492753623;0,897097625329815;1,01851851851852;0,355555555555556;0,7;0,173333333333333;0,186666666666667;0,213333333333333;0,186666666666667;0,208955223880597;0,173913043478261;0;0,149291592413375;0,3
250;"Crvena Zvezda mts Belgrade";"Maccabi FOX Tel Aviv";200;76;10;26;36;17;8;19;3;2;25;23;79;15;25;10;30;16;24;0;200;92;13;21;34;23;6;14;2;3;23;24;100;18;39;13;23;17;27;73,6;1,03260869565217;1,25;0,545454545454545;0,604838709677419;1,15924344112264;1,24526258798051;0,32258064516129;0,666666666666667;0,230978260869565;0,3125;0,258152173913044;0,190217391304348;0,290909090909091;0,274193548387097;0;0,0644784383660576;0,333333333333333
250;"Maccabi FOX Tel Aviv";"Crvena Zvezda mts Belgrade";200;92;13;21;34;23;6;14;2;3;23;24;100;18;39;13;23;17;27;1;200;76;10;26;36;17;8;19;3;2;25;23;79;15;25;10;30;16;24;73,8;1,24661246612466;1,02981029810298;0,604838709677419;0,545454545454545;1,24526258798051;1,15924344112264;0,333333333333333;0,67741935483871;0,311653116531165;0,230352303523035;0,18970189701897;0,257452574525745;0,274193548387097;0,290909090909091;1;0,935521561633943;0,32258064516129
251;"FC Barcelona";"FC Bayern Munich";200;80;15;23;38;15;7;14;2;3;30;22;72;16;37;12;27;12;21;0;200;83;14;23;37;17;6;12;3;2;22;30;98;12;28;11;31;26;32;71,4;1,12044817927171;1,1624649859944;0,53125;0,483050847457627;1,09229929000546;1,13574165298303;0,394736842105263;0,621621621621622;0,210084033613445;0,238095238095238;0,196078431372549;0,168067226890756;0,1875;0,440677966101695;0;0,373929519636215;0,378378378378378
251;"FC Bayern Munich";"FC Barcelona";200;83;14;23;37;17;6;12;3;2;22;30;98;12;28;11;31;26;32;1;200;80;15;23;38;15;7;14;2;3;30;22;72;16;37;12;27;12;21;69,8;1,189111747851;1,14613180515759;0,483050847457627;0,53125;1,13574165298303;1,09229929000546;0,378378378378378;0,605263157894737;0,243553008595989;0,214899713467049;0,171919770773639;0,200573065902579;0,440677966101695;0,1875;1;0,626070480363785;0,394736842105263
252;"ALBA Berlin";"KIROLBET Baskonia Vitoria-Gasteiz";200;73;10;22;32;21;9;14;2;4;18;22;86;25;45;4;15;11;17;1;200;72;8;24;32;22;4;18;4;2;22;18;79;14;29;13;28;5;6;70,8;1,03107344632768;1,01694915254237;0,516666666666667;0,587719298245614;1,08180201541197;1,20724346076459;0,294117647058824;0,733333333333333;0,296610169491525;0,310734463276836;0,19774011299435;0,254237288135593;0,183333333333333;0,087719298245614;1;0,548127164667769;0,266666666666667
252;"KIROLBET Baskonia Vitoria-Gasteiz";"ALBA Berlin";200;72;8;24;32;22;4;18;4;2;22;18;79;14;29;13;28;5;6;0;200;73;10;22;32;21;9;14;2;4;18;22;86;25;45;4;15;11;17;69,4;1,03746397694524;1,05187319884726;0,587719298245614;0,516666666666667;1,20724346076459;1,08180201541197;0,266666666666667;0,705882352941177;0,31700288184438;0,302593659942363;0,259365994236311;0,201729106628242;0,087719298245614;0,183333333333333;0;0,451872835332231;0,294117647058823
26;"ALBA Berlin";"FC Barcelona";200;103;17;31;48;24;8;19;4;2;24;27;129;25;43;12;28;17;23;1;200;84;6;18;24;21;9;17;2;4;27;24;75;8;24;14;35;26;30;82,2;1,25304136253041;1,02189781021898;0,605633802816901;0,491525423728814;1,26972386587771;1,16343490304709;0,485714285714286;0,837837837837838;0,291970802919708;0,255474452554744;0,231143552311436;0,206812652068127;0,23943661971831;0,440677966101695;1;0,945564760568566;0,162162162162162
26;"FC Barcelona";"ALBA Berlin";200;84;6;18;24;21;9;17;2;4;27;24;75;8;24;14;35;26;30;0;200;103;17;31;48;24;8;19;4;2;24;27;129;25;43;12;28;17;23;82;1,02439024390244;1,25609756097561;0,491525423728814;0,605633802816901;1,16343490304709;1,26972386587771;0,162162162162162;0,514285714285714;0,25609756097561;0,292682926829268;0,207317073170732;0,231707317073171;0,440677966101695;0,23943661971831;0;0,0544352394314341;0,485714285714286
27;"Anadolu Efes Istanbul";"Valencia Basket";200;78;13;21;34;23;7;14;0;4;20;14;82;27;43;7;27;3;3;1;200;83;8;22;30;20;10;10;4;0;14;20;111;26;35;6;27;13;15;72,2;1,0803324099723;1,14958448753463;0,535714285714286;0,564516129032258;1,09366236679753;1,20991253644315;0,371428571428571;0,724137931034483;0,318559556786704;0,277008310249307;0,193905817174515;0,138504155124654;0,0428571428571429;0,209677419354839;0;0,295286568723649;0,275862068965517
27;"Valencia Basket";"Anadolu Efes Istanbul";200;83;8;22;30;20;10;10;4;0;14;20;111;26;35;6;27;13;15;0;200;78;13;21;34;23;7;14;0;4;20;14;82;27;43;7;27;3;3;70;1,18571428571429;1,11428571428571;0,564516129032258;0,535714285714286;1,20991253644315;1,09366236679753;0,275862068965517;0,628571428571429;0,285714285714286;0,328571428571429;0,142857142857143;0,2;0,209677419354839;0,0428571428571429;1;0,704713431276351;0,371428571428571
28;"Panathinaikos OPAP Athens";"Zenit St Petersburg";200;79;16;22;38;20;7;15;3;4;18;19;85;20;35;9;30;12;20;1;200;89;7;24;31;27;11;9;4;3;19;18;117;29;47;6;17;13;16;72;1,09722222222222;1,23611111111111;0,515384615384615;0,59375;1,07046070460705;1,25281531531532;0,4;0,758620689655172;0,277777777777778;0,375;0,208333333333333;0,125;0,184615384615385;0,203125;0;0,158605687585545;0,241379310344828
28;"Zenit St Petersburg";"Panathinaikos OPAP Athens";200;89;7;24;31;27;11;9;4;3;19;18;117;29;47;6;17;13;16;0;200;79;16;22;38;20;7;15;3;4;18;19;85;20;35;9;30;12;20;72,4;1,2292817679558;1,09116022099448;0,59375;0,515384615384615;1,25281531531532;1,07046070460705;0,241379310344828;0,6;0,37292817679558;0,276243093922652;0,124309392265193;0,207182320441989;0,203125;0,184615384615385;1;0,841394312414456;0,4
29;"Anadolu Efes Istanbul";"Real Madrid";200;60;9;26;35;14;4;16;6;2;17;20;61;7;30;12;30;10;12;0;200;76;12;32;44;15;9;11;2;6;20;17;84;21;42;8;26;10;13;71,8;0,835654596100279;1,05849582172702;0,416666666666667;0,485294117647059;0,919117647058823;1,03092783505155;0,219512195121951;0,684210526315789;0,194986072423398;0,20891364902507;0,222841225626741;0,153203342618384;0,166666666666667;0,147058823529412;0;0,0352486593922103;0,315789473684211
29;"Real Madrid";"Anadolu Efes Istanbul";200;76;12;32;44;15;9;11;2;6;20;17;84;21;42;8;26;10;13;1;200;60;9;26;35;14;4;16;6;2;17;20;61;7;30;12;30;10;12;72,2;1,05263157894737;0,831024930747922;0,485294117647059;0,416666666666667;1,03092783505155;0,919117647058823;0,315789473684211;0,780487804878049;0,207756232686981;0,193905817174515;0,152354570637119;0,221606648199446;0,147058823529412;0,166666666666667;1;0,96475134060779;0,219512195121951
3;"AX Armani Exchange Milan";"FC Bayern Munich";200;78;8;33;41;16;8;10;2;3;20;23;92;23;47;6;20;14;19;1;200;64;12;29;41;13;6;13;3;2;23;20;59;18;42;4;22;16;24;76,6;1,01827676240209;0,835509138381201;0,477611940298507;0,375;1,03503184713376;0,858369098712446;0,216216216216216;0,733333333333333;0,2088772845953;0,169712793733681;0,130548302872063;0,169712793733681;0,208955223880597;0,25;1;0,941008588810624;0,266666666666667
3;"FC Bayern Munich";"AX Armani Exchange Milan";200;64;12;29;41;13;6;13;3;2;23;20;59;18;42;4;22;16;24;0;200;78;8;33;41;16;8;10;2;3;20;23;92;23;47;6;20;14;19;74,6;0,857908847184987;1,0455764075067;0,375;0,477611940298507;0,858369098712446;1,03503184713376;0,266666666666667;0,783783783783784;0,17426273458445;0,214477211796247;0,17426273458445;0,134048257372654;0,25;0,208955223880597;0;0,058991411189376;0,216216216216216
30;"Maccabi FOX Tel Aviv";"Valencia Basket";200;63;12;26;38;10;3;10;1;0;17;26;69;10;30;6;26;25;30;0;200;76;11;28;39;19;6;8;0;1;27;17;81;22;40;9;27;5;9;66;0,954545454545455;1,15151515151515;0,339285714285714;0,529850746268657;0,910404624277457;1,07102593010147;0,3;0,702702702702703;0,151515151515152;0,287878787878788;0,151515151515152;0,121212121212121;0,446428571428571;0,0746268656716418;0;0,067459787485637;0,297297297297297
30;"Valencia Basket";"Maccabi FOX Tel Aviv";200;76;11;28;39;19;6;8;0;1;27;17;81;22;40;9;27;5;9;1;200;63;12;26;38;10;3;10;1;0;17;26;69;10;30;6;26;25;30;67,6;1,12426035502959;0,931952662721894;0,529850746268657;0,339285714285714;1,07102593010147;0,910404624277457;0,297297297297297;0,7;0,281065088757396;0,14792899408284;0,118343195266272;0,14792899408284;0,0746268656716418;0,446428571428571;1;0,932540212514363;0,3
31;"FC Bayern Munich";"Khimki Moscow Region";200;87;6;22;28;17;9;18;2;2;21;20;94;19;33;12;23;13;16;0;200;74;11;19;30;12;7;19;2;2;20;21;68;17;35;9;24;13;17;74,4;1,16935483870968;0,994623655913978;0,660714285714286;0,516949152542373;1,38007614213198;1,11311672683514;0,24;0,666666666666667;0,228494623655914;0,161290322580645;0,241935483870968;0,255376344086022;0,232142857142857;0,220338983050847;1;0,906004925134182;0,333333333333333
31;"Khimki Moscow Region";"FC Bayern Munich";200;74;11;19;30;12;7;19;2;2;20;21;68;17;35;9;24;13;17;1;200;87;6;22;28;17;9;18;2;2;21;20;94;19;33;12;23;13;16;73,8;1,00271002710027;1,17886178861789;0,516949152542373;0,660714285714286;1,11311672683514;1,38007614213198;0,333333333333333;0,76;0,16260162601626;0,230352303523035;0,257452574525745;0,24390243902439;0,220338983050847;0,232142857142857;0;0,0939950748658186;0,24
32;"Crvena Zvezda mts Belgrade";"FC Barcelona";200;73;10;23;33;17;10;20;3;3;21;20;75;21;37;7;23;10;15;0;200;65;10;22;32;16;12;21;3;3;20;21;66;19;35;6;22;9;16;76;0,960526315789474;0,855263157894737;0,525;0,491228070175439;1,0960960960961;1,01499063085572;0,3125;0,696969696969697;0,223684210526316;0,210526315789474;0,263157894736842;0,276315789473684;0,166666666666667;0,157894736842105;1;0,835484966248406;0,303030303030303
32;"FC Barcelona";"Crvena Zvezda mts Belgrade";200;65;10;22;32;16;12;21;3;3;20;21;66;19;35;6;22;9;16;1;200;73;10;23;33;17;10;20;3;3;21;20;75;21;37;7;23;10;15;74,4;0,873655913978495;0,981182795698925;0,491228070175439;0,525;1,01499063085572;1,0960960960961;0,303030303030303;0,6875;0,21505376344086;0,228494623655914;0,282258064516129;0,268817204301075;0,157894736842105;0,166666666666667;0;0,164515033751594;0,3125
33;"LDLC ASVEL Villeurbanne";"Zalgiris Kaunas";200;70;8;28;36;12;2;15;3;5;22;23;76;16;29;8;19;14;18;1;200;56;14;16;30;15;7;9;5;3;23;22;56;15;38;6;23;8;12;62,2;1,12540192926045;0,90032154340836;0,583333333333333;0,39344262295082;1,25178826895565;0,844900422450211;0,333333333333333;0,666666666666667;0,192926045016077;0,241157556270096;0,241157556270096;0,144694533762058;0,291666666666667;0,131147540983607;1;0,957872329434476;0,333333333333333
33;"Zalgiris Kaunas";"LDLC ASVEL Villeurbanne";200;56;14;16;30;15;7;9;5;3;23;22;56;15;38;6;23;8;12;0;200;70;8;28;36;12;2;15;3;5;22;23;76;16;29;8;19;14;18;60,8;0,921052631578947;1,15131578947368;0,39344262295082;0,583333333333333;0,844900422450211;1,25178826895565;0,333333333333333;0,666666666666667;0,246710526315789;0,197368421052632;0,148026315789474;0,246710526315789;0,131147540983607;0,291666666666667;0;0,0421276705655236;0,333333333333333
34;"ALBA Berlin";"CSKA Moscow";200;82;12;29;41;18;9;21;1;0;22;21;95;17;27;12;32;12;16;0;200;66;14;19;33;20;10;15;0;1;21;22;64;16;40;7;24;13;22;74,4;1,10215053763441;0,887096774193548;0,593220338983051;0,4140625;1,24167171411266;0,895765472312704;0,387096774193548;0,674418604651163;0,241935483870968;0,268817204301075;0,282258064516129;0,201612903225806;0,203389830508475;0,203125;1;0,954301015431221;0,325581395348837
34;"CSKA Moscow";"ALBA Berlin";200;66;14;19;33;20;10;15;0;1;21;22;64;16;40;7;24;13;22;1;200;82;12;29;41;18;9;21;1;0;22;21;95;17;27;12;32;12;16;73,8;0,894308943089431;1,11111111111111;0,4140625;0,593220338983051;0,895765472312704;1,24167171411266;0,325581395348837;0,612903225806452;0,2710027100271;0,24390243902439;0,203252032520325;0,284552845528455;0,203125;0,203389830508475;0;0,0456989845687795;0,387096774193548
35;"AX Armani Exchange Milan";"Fenerbahce Beko Istanbul";200;74;11;20;31;16;3;8;1;1;19;23;78;20;41;6;22;16;21;0;200;87;12;27;39;20;5;13;1;1;23;19;100;21;42;9;19;18;21;68,4;1,08187134502924;1,2719298245614;0,46031746031746;0,565573770491803;1,02436323366556;1,23861047835991;0,289473684210526;0,625;0,233918128654971;0,292397660818713;0,116959064327485;0,190058479532164;0,253968253968254;0,295081967213115;0;0,0939950748658184;0,375
35;"Fenerbahce Beko Istanbul";"AX Armani Exchange Milan";200;87;12;27;39;20;5;13;1;1;23;19;100;21;42;9;19;18;21;1;200;74;11;20;31;16;3;8;1;1;19;23;78;20;41;6;22;16;21;70,4;1,23579545454545;1,05113636363636;0,565573770491803;0,46031746031746;1,23861047835991;1,02436323366556;0,375;0,710526315789474;0,284090909090909;0,227272727272727;0,184659090909091;0,113636363636364;0,295081967213115;0,253968253968254;1;0,906004925134181;0,289473684210526
36;"KIROLBET Baskonia Vitoria-Gasteiz";"Olympiacos Piraeus";200;66;9;22;31;13;4;7;2;8;15;17;60;16;38;9;26;7;11;0;200;82;19;32;51;12;4;8;8;2;17;14;102;22;45;10;28;8;9;66,4;0,993975903614458;1,23493975903614;0,4609375;0,506849315068493;0,958744915746659;1,06548856548857;0,219512195121951;0,536585365853659;0,19578313253012;0,180722891566265;0,105421686746988;0,120481927710843;0,109375;0,10958904109589;0;0,0456989845687795;0,463414634146341
